40
190.41206539036503 464.0449438202247
210.2660703091093 467.97752808988764
450.63835173843853 494.9438202247191
375.4858465544679 452.80898876404495
245.6068862419829 405.6179775280899
450.54793364517525 410.67415730337075
445.7135795920335 405.0561797752809
425.31103824082555 389.8876404494382
155.41061870087282 342.6966292134831
75.46896851039205 337.0786516853933
14.84665091382553 337.0786516853933
45.3808410088248 294.94382022471905
115.12996093938372 301.12359550561797
305.0489463278198 305.6179775280899
360.8266624873415 290.44943820224717
330.7722910739258 279.7752808988764
255.11103341852723 263.48314606741576
210.0466557361238 263.48314606741576
199.83724743212613 248.31460674157302
155.309350436418 248.31460674157302
264.7116265612191 211.23595505617976
114.99373101220041 174.1573033707865
4.450981337705551 148.31460674157302
179.89101605825334 158.42696629213486
105.29789747793798 137.6404494382022
109.5674398418286 116.85393258426967
40.310797125910206 69.66292134831457
89.63929208660848 43.820224719101134
155.07185224477985 26.966292134831463
224.8149443024545 27.52808988764042
265.10705502242365 79.77528089887642
334.78805998939094 22.47191011235958
400.288735111154 69.10112359550561
485.5783141245117 58.988764044943764
495.7147851666104 6.179775280898866
394.986618122197 127.52808988764042
375.1699860153349 158.42696629213486
364.9883059266046 169.10112359550567
425.06871775088 164.04494382022472
445.4549838453006 164.04494382022472
