31
190 460
210 470
380 450
250 410
430 390
160 340
80 340
50 290
120 300
310 310
360 290
330 280
260 260
210 260
200 250
160 250
260 210
110 170
180 160
110 140
110 120
160 30
220 30
270 80
330 20
400 70
390 130
380 160
360 170
430 160
450 160
